ID, Size, Predicted, Actual
0,215,0.0,NO
1,271,0.03,YES
2,458,0.29,YES
3,137,0.0,YES
4,357,0.99,YES
5,1242,0.95,YES
6,51,0.0,NO
7,154,0.22,YES
8,31,0.0,NO
9,928,0.97,YES
10,180,0.0,NO
11,260,0.98,YES
12,551,0.99,YES
13,40,0.0,NO
14,361,0.49,YES
15,388,1.0,YES
16,51,0.07,NO
17,577,0.99,YES
18,32,0.0,NO
19,66,0.0,NO
20,188,1.0,YES
21,582,0.97,YES
22,158,0.14,YES
23,50,0.16,NO
24,27,0.0,NO
25,928,0.98,YES
26,60,0.0,NO
27,62,0.12,NO
28,87,0.17,NO
29,52,0.14,NO
30,268,0.99,YES
31,163,0.0,NO
32,109,0.13,NO
33,147,0.0,NO
34,58,0.14,NO
35,44,0.0,NO
36,106,0.3,YES
37,139,0.0,NO
38,326,0.34,YES
39,648,0.99,YES
40,778,0.99,YES
41,314,0.97,YES
42,55,0.0,NO
43,191,0.18,NO
44,90,0.17,NO
45,273,0.77,YES
46,137,0.99,YES
47,79,0.21,NO
48,82,0.04,NO
49,147,0.99,YES
50,422,0.69,YES
51,978,0.98,YES
52,467,0.97,YES
53,189,0.31,YES
54,153,0.94,YES
55,84,0.0,YES
56,182,0.99,YES
57,358,0.96,YES
58,126,0.93,YES
59,106,0.22,NO
60,109,0.31,NO
61,85,0.0,NO
62,236,1.0,YES
63,314,1.0,YES
64,694,1.0,YES
65,27,0.0,NO
66,89,0.96,YES
67,301,0.98,YES
68,153,1.0,YES
69,92,0.29,NO
70,466,0.99,YES
71,93,0.29,NO
72,244,0.46,NO
73,192,0.36,YES
74,250,0.51,YES
75,109,0.37,NO
76,601,0.83,YES
77,565,0.94,YES
78,69,0.95,YES
79,77,0.34,NO
80,94,0.03,YES
81,337,0.63,NO
82,214,0.26,NO
83,79,0.41,NO
84,25,0.06,NO
85,84,0.13,NO
86,34,0.31,NO
87,33,0.64,NO
88,104,0.27,NO
89,172,0.44,NO
90,70,0.17,NO
91,140,0.62,NO
92,154,0.27,YES
93,248,1.0,YES
94,275,1.0,YES
95,176,0.18,NO
96,624,1.0,YES
97,91,0.92,YES
98,58,0.0,YES
99,132,0.15,NO
100,4088,0.97,YES
101,558,0.98,YES
102,727,0.99,YES
103,150,0.99,YES
104,503,0.74,YES
105,325,0.77,YES
106,273,1.0,YES
107,136,0.94,YES
108,56,0.36,NO
109,74,0.03,NO
110,357,0.75,YES
111,174,0.0,NO
112,148,0.0,NO
113,92,0.0,NO
114,45,0.0,NO
115,168,0.89,YES
116,77,0.0,NO
117,664,0.01,YES
118,88,0.39,NO
119,260,0.99,YES
120,54,0.0,NO
121,48,0.96,YES
122,140,0.94,YES
123,152,0.28,NO
124,39,0.0,NO
125,131,0.51,NO
126,47,0.0,NO
127,129,0.98,YES
128,43,0.0,NO
129,243,0.87,YES
130,62,0.94,YES
131,45,0.12,NO
132,94,0.91,YES
133,72,0.0,NO
134,42,0.0,NO
135,48,0.0,NO
136,89,0.96,YES
137,380,1.0,YES
138,138,0.98,YES
139,142,0.97,YES
140,191,0.93,YES
141,46,0.0,NO
142,165,0.0,NO
143,171,0.22,NO
144,56,0.2,NO
145,179,0.98,YES
146,74,0.0,NO
147,36,0.0,NO
148,37,0.0,NO
149,34,0.96,YES
150,34,0.96,YES
151,38,0.0,NO
152,39,0.0,NO
153,156,0.3,NO
154,84,0.49,NO
155,117,0.97,YES
156,94,0.13,NO
157,71,0.2,NO
158,183,0.95,YES
159,85,0.25,NO
160,183,0.9,YES
161,70,0.32,NO
162,54,0.19,NO
163,160,0.32,NO
164,125,0.96,YES
165,151,0.99,YES
166,421,0.96,YES
167,219,0.99,YES
168,50,0.06,NO
169,42,0.91,YES
170,624,0.6,NO
171,377,0.99,YES
172,383,0.99,YES
173,72,0.35,NO
174,92,0.03,NO
175,284,0.59,YES
176,371,0.57,NO
177,47,0.18,NO
178,108,0.9,YES
179,111,0.29,NO
180,319,0.95,YES
181,129,0.9,YES
182,49,0.18,NO
183,358,0.98,YES
184,277,0.95,YES
185,49,0.13,NO
186,89,0.07,NO
187,41,0.0,NO
188,66,0.0,NO
189,63,0.0,NO
190,24,0.01,NO
191,50,0.25,NO
192,72,0.27,NO
193,47,0.12,NO
194,47,0.0,NO
195,183,0.0,NO
196,49,0.0,NO
197,50,0.0,NO
198,98,0.0,NO
199,143,0.0,NO
200,43,0.0,NO
201,42,0.0,NO
202,56,0.0,NO
203,44,0.11,NO
204,26,0.05,NO
205,254,0.99,YES
206,16883,0.98,YES
207,74,0.34,NO
208,153,0.0,NO
209,68,0.23,NO
210,100,0.39,NO
211,549,0.96,YES
212,437,0.94,YES
213,1033,0.99,YES
214,101,0.13,YES
215,331,0.27,YES
216,123,0.0,NO
217,106,0.96,YES
218,106,0.95,YES
219,93,0.92,YES
220,101,0.0,YES
221,38,0.95,YES
222,584,0.98,YES
223,32,0.0,NO
224,111,0.0,NO
225,35,0.0,NO
226,90,0.95,YES
227,27,0.0,NO
228,28,0.0,NO
229,92,0.92,YES
230,885,0.96,YES
231,67,0.0,NO
232,29,0.0,NO
233,105,0.25,NO
234,72,0.0,NO
235,37,0.0,NO
236,47,0.16,NO
237,31,0.0,NO
238,90,0.95,YES
239,223,0.96,YES
240,214,0.44,NO
241,107,0.98,YES
242,37,0.0,NO
243,27,0.0,NO
244,48,0.0,NO
245,166,0.92,YES
246,213,0.94,YES
247,866,0.47,YES
248,159,0.29,NO
249,100,0.92,YES
250,96,0.91,YES
251,841,1.0,YES
252,525,0.98,YES
253,83,0.96,YES
254,63,0.0,NO
255,76,0.0,NO
256,202,0.95,YES
257,155,0.18,YES
