ID, Size, Predicted, Actual
0,215,0.03,NO
1,274,0.97,YES
2,461,0.98,YES
3,138,0.18,NO
4,358,0.02,NO
5,1248,1.0,YES
6,51,0.0,NO
7,45,0.03,NO
8,157,0.01,NO
9,31,0.0,NO
10,1008,0.31,YES
11,55,0.06,NO
12,204,0.44,NO
13,55,0.11,NO
14,103,0.09,NO
15,83,0.96,YES
16,262,0.03,NO
17,83,0.11,NO
18,867,0.99,YES
19,40,0.0,NO
20,387,0.38,YES
21,390,0.13,NO
22,51,0.02,NO
23,637,0.97,YES
24,32,0.0,NO
25,68,0.05,YES
26,547,0.96,NO
27,566,0.93,NO
28,314,0.98,YES
29,839,0.68,NO
30,211,0.32,NO
31,31,0.19,NO
32,50,0.0,NO
33,27,0.0,NO
34,175,0.61,NO
35,50,0.15,NO
36,62,0.0,NO
37,87,0.08,NO
38,52,0.0,NO
39,373,0.36,NO
40,224,0.4,NO
41,118,0.07,YES
42,83,0.03,NO
43,147,0.01,NO
44,58,0.01,NO
45,44,0.0,NO
46,106,0.7,NO
47,189,0.33,NO
48,151,0.04,NO
49,352,0.59,YES
50,849,0.35,YES
51,877,0.31,YES
52,41,0.07,NO
53,319,0.09,YES
54,27,0.12,NO
55,55,0.0,NO
56,94,0.085,NO
57,191,0.05333333333333333,NO
58,90,0.0,NO
59,90,0.02,NO
60,271,0.03,YES
61,152,0.35,NO
62,90,0.56,YES
63,82,0.06,NO
64,147,0.0,NO
65,422,0.17,YES
66,1059,0.99,YES
67,530,0.010833333333333332,NO
68,205,0.97,YES
69,190,0.97,YES
70,86,0.11247619047619047,NO
71,207,0.97,YES
72,397,0.37,YES
73,573,0.1,NO
74,126,0.015,YES
75,167,0.93,YES
76,109,0.0,NO
77,85,0.0,NO
78,237,0.06,NO
79,424,0.94,YES
80,47,0.0,NO
81,1118,0.85,YES
82,27,0.0,NO
83,89,0.0,NO
84,474,0.98,YES
85,166,0.41,NO
86,92,0.0,NO
87,476,0.91,YES
88,93,0.0,NO
89,244,0.0,NO
90,204,0.93,YES
91,252,0.0225,NO
92,109,0.0,YES
93,618,1.0,YES
94,565,0.4,YES
95,69,0.005,NO
