ID, Size, Predicted, Actual
0,215,0.92,YES
1,274,0.98,YES
2,461,0.97,YES
3,138,0.95,YES
4,358,1.0,YES
5,1248,1.0,YES
6,51,0.43,NO
7,45,0.01,NO
8,157,0.98,YES
9,31,0.0,NO
10,1008,0.96,YES
11,55,0.01,NO
12,204,0.89,NO
13,55,0.23,NO
14,103,0.47,NO
15,83,0.2376666666666667,YES
16,262,0.86,YES
17,83,0.15,NO
18,867,0.99,YES
19,40,0.97,YES
20,387,0.99,YES
21,390,1.0,YES
22,51,0.02,NO
23,637,0.99,YES
24,32,0.03,NO
25,68,0.095,NO
26,547,1.0,NO
27,566,0.97,NO
28,314,0.9,YES
29,839,1.0,YES
30,211,0.81,YES
31,31,0.26,NO
32,50,0.93,YES
33,27,0.02,NO
34,175,0.95,YES
35,50,0.15,NO
36,62,0.95,YES
37,87,0.0,NO
38,52,0.0,NO
39,373,0.85,YES
40,224,0.83,YES
41,118,0.29,NO
42,83,0.58,NO
43,147,0.0,NO
44,58,0.0,NO
45,44,0.0,NO
46,106,0.96,YES
47,189,0.89,YES
48,151,0.98,YES
49,352,1.0,YES
50,849,0.095,YES
51,877,1.0,YES
52,41,0.91,NO
53,319,0.6816060606060605,YES
54,27,0.0,NO
55,55,0.0,NO
56,94,0.51,NO
57,191,0.93,YES
58,90,0.96,YES
59,90,0.51,NO
60,271,0.2087579365079365,NO
61,152,0.98,YES
62,90,0.6583333333333333,NO
63,82,0.0,NO
64,147,0.83,YES
65,422,0.07,NO
66,1059,1.0,YES
67,530,0.98,YES
68,205,0.98,YES
69,190,0.91,YES
70,86,0.8059047619047619,YES
71,207,0.75,YES
72,397,1.0,YES
73,573,1.0,NO
74,126,0.836,YES
75,167,0.98,YES
76,109,0.99,YES
77,85,0.01,NO
78,237,1.0,YES
79,424,0.99,YES
80,47,0.0,NO
81,1118,1.0,YES
82,27,0.0,NO
83,89,0.99,YES
84,474,1.0,YES
85,166,1.0,YES
86,92,0.02,NO
87,476,0.99,YES
88,93,0.01,NO
89,244,0.01,NO
90,204,0.8,YES
91,252,1.0,YES
92,109,0.06,NO
93,618,0.9,YES
94,565,1.0,YES
95,69,0.47,YES
96,77,0.1,NO
97,97,0.91,YES
98,343,0.86,NO
99,214,0.02,NO
100,79,0.01,NO
101,25,0.0,NO
102,84,0.4965515873015874,NO
103,34,0.04,NO
104,33,0.35,NO
105,104,0.0,NO
106,172,0.5,NO
107,70,0.0,NO
108,140,0.52,NO
109,156,0.95,YES
110,142,0.31,NO
111,152,0.26,NO
112,31,0.04,NO
113,60,0.11,NO
114,60,0.14666666666666664,NO
115,876,0.98,NO
116,61,0.02,NO
117,185,0.8,NO
118,264,0.72,NO
119,43,0.09,NO
120,248,0.88,YES
121,310,0.16860606060606056,YES
122,199,0.85,NO
123,194,0.58,NO
124,346,0.83,YES
125,90,0.7295595238095238,NO
126,335,1.0,NO
127,372,1.0,YES
128,84,0.87,YES
129,53,0.8573333333333333,YES
130,148,0.28,NO
131,4088,1.0,YES
132,860,0.39,YES
133,47,0.25,NO
134,101,0.69,YES
135,517,0.98,YES
136,327,0.97,YES
137,275,0.5839940337440337,YES
138,136,1.0,YES
139,56,0.0,NO
140,74,0.01,NO
141,362,1.0,YES
142,174,0.32,NO
143,148,0.06,NO
144,92,0.75,YES
145,45,0.0,NO
146,39,0.08,NO
147,182,0.83,YES
148,77,0.01,NO
149,666,0.83,YES
150,88,0.1,NO
151,263,0.99,YES
152,54,0.0,NO
153,76,0.4316666666666667,YES
154,132,0.66,NO
155,160,0.81,YES
156,152,0.45,NO
