ID, Size, Predicted, Actual
0,215,0.96,YES
1,272,0.98,YES
2,459,0.98,YES
3,137,0.93,YES
4,357,1.0,YES
5,1243,0.99,YES
6,51,0.12,NO
7,154,1.0,YES
8,31,0.0,NO
9,1332,0.99,YES
10,180,0.2,NO
11,260,0.98,YES
12,584,1.0,YES
13,40,1.0,YES
14,372,0.99,YES
15,388,0.9957142857142857,YES
16,51,0.0025,NO
17,609,1.0,YES
18,32,0.02166666666666667,NO
19,66,0.0,NO
20,180,0.96,YES
21,587,1.0,YES
22,164,0.69,YES
23,50,0.98,YES
24,27,0.0,NO
25,938,0.97,YES
26,60,0.006666666666666666,NO
27,62,0.99,YES
28,87,0.0,NO
29,52,0.0,NO
30,270,1.0,YES
31,163,0.74,YES
32,109,0.09,NO
33,147,0.01,NO
34,58,0.0,NO
35,44,0.0,NO
36,106,0.99,YES
37,151,0.98,YES
38,352,1.0,YES
39,715,0.92,YES
40,883,0.99,YES
41,356,0.86,YES
42,27,0.01,NO
43,55,0.0,NO
44,191,0.94,YES
45,90,1.0,YES
46,271,0.058579365079365085,YES
47,137,1.0,YES
48,79,0.14916666666666664,NO
49,82,0.0,NO
50,147,0.78,YES
51,422,0.01,YES
52,1081,0.94,YES
53,529,0.96,YES
54,189,0.99,YES
55,167,1.0,YES
56,84,0.4217657897657898,YES
57,197,0.87,YES
58,374,0.94,YES
59,126,1.0,YES
60,167,1.0,YES
61,109,1.0,YES
62,85,0.0,NO
63,236,1.0,YES
64,394,0.98,YES
65,837,0.92,YES
66,27,0.0,NO
67,89,0.99,YES
68,483,0.76,YES
69,166,1.0,YES
70,92,0.08,NO
71,477,0.97,YES
72,93,0.11,NO
73,244,0.01,NO
74,204,0.88,YES
75,250,1.0,YES
76,119,0.17,YES
77,729,0.91,YES
78,630,0.99,YES
79,69,0.82,YES
80,77,0.01,NO
81,97,0.93,YES
82,374,0.41,NO
83,214,0.0,NO
84,38,0.39,NO
85,79,0.01,NO
86,25,0.0,NO
87,84,0.4217657897657898,NO
88,34,0.01,NO
89,33,0.22,NO
90,104,0.03,NO
91,193,0.62,NO
92,70,0.02,NO
93,140,0.02,NO
94,22,0.0,NO
95,154,0.95,YES
96,356,0.26,NO
97,248,1.0,YES
98,283,1.0,YES
99,176,0.88,YES
100,637,1.0,YES
101,86,0.8,YES
102,53,0.9625,YES
103,148,0.12,YES
104,4088,1.0,YES
105,583,1.0,YES
106,823,0.95,YES
107,101,0.84,YES
108,565,0.91,YES
109,360,0.97,YES
110,280,0.8749166666666666,YES
111,136,0.99,YES
