ID, Size, Predicted, Actual
0,215,0.9998194293968943,YES
1,274,0.7142414860681116,YES
2,461,0.9992784992784994,YES
3,138,0.9998194293968943,YES
4,358,0.9998555330829241,YES
5,1248,0.9992784992784994,YES
6,51,0.2000433463372345,NO
7,45,0.08338350391330523,NO
8,157,0.9997592681752527,YES
9,31,7.224389539083947E-5,NO
10,1008,0.9992784992784994,YES
11,55,1.4446691707598958E-4,NO
12,204,0.749909714698447,NO
13,55,1.4446691707598958E-4,NO
14,103,0.28575851393188856,NO
15,83,0.7142414860681116,YES
16,262,0.9996389891696751,YES
17,83,0.7142414860681116,NO
18,867,0.9992784992784994,YES
19,40,0.9998194293968943,YES
20,387,0.9996389891696751,YES
21,390,0.9992784992784994,YES
22,51,0.2000433463372345,NO
23,637,0.9992784992784994,YES
24,32,0.6363457244187574,NO
25,68,0.9998194293968943,NO
26,547,0.9992784992784994,NO
27,566,0.9992784992784994,NO
28,314,0.9997592681752527,YES
29,839,0.9996389891696751,YES
30,211,0.749909714698447,YES
31,31,7.224389539083947E-5,NO
32,50,0.2000288989500048,YES
33,27,2.778858444950814E-5,NO
34,175,0.9992784992784994,YES
35,50,0.2000288989500048,NO
36,62,0.4117722056948576,YES
37,87,0.2500902853015529,NO
38,52,0.2000866801502456,NO
39,373,0.9996389891696751,YES
40,224,0.9997592681752527,YES
41,118,0.8570691434468525,NO
42,83,0.7142414860681116,NO
43,147,0.44445336330069035,NO
44,58,0.11114232961387172,NO
45,44,1.0319917440660474E-4,NO
46,106,0.923029898855174,YES
47,189,0.7999133198497544,YES
48,151,0.9998194293968943,YES
49,352,0.9992784992784994,YES
50,849,0.9996389891696751,YES
51,877,0.9992784992784994,YES
52,41,1.0319917440660474E-4,NO
53,319,0.9998194293968943,YES
54,27,2.778858444950814E-5,NO
55,55,1.4446691707598958E-4,NO
56,94,0.5384572635322885,NO
57,191,0.9998968008255934,YES
58,90,0.999934322868777,YES
59,90,0.999934322868777,NO
60,271,0.5999711066165848,NO
61,152,2.4073182474723155E-4,YES
62,90,0.999934322868777,NO
63,82,2.4073182474723155E-4,NO
64,147,0.44445336330069035,YES
65,422,0.2500902853015529,NO
66,1059,0.9992784992784994,YES
67,530,0.9996389891696751,YES
68,205,0.9992784992784994,YES
69,190,0.9992784992784994,YES
70,86,0.42858617131062954,YES
71,207,0.5,YES
72,397,0.9992784992784994,YES
73,573,0.9992784992784994,NO
74,126,0.9997592681752527,YES
75,167,0.9997592681752527,YES
76,109,0.33336008990207094,YES
77,85,0.2000433463372345,NO
78,237,0.9992784992784994,YES
79,424,0.9992784992784994,YES
80,47,0.15792075442999468,NO
81,1118,7.215007215007215E-4,YES
82,27,2.778858444950814E-5,NO
83,89,0.666639910097929,YES
84,474,7.215007215007215E-4,YES
85,166,0.9997592681752527,YES
86,92,0.6111021915388938,NO
87,476,7.215007215007215E-4,YES
88,93,0.4000288933834152,NO
89,244,0.2500902853015529,NO
90,204,0.749909714698447,YES
91,252,0.9992784992784994,YES
92,109,0.33336008990207094,NO
93,618,0.5,YES
94,565,0.9997592681752527,YES
95,69,0.6666265350349145,YES
96,77,0.1333686542722281,NO
97,97,0.9996389891696751,YES
98,343,0.9992784992784994,NO
99,214,1.2039489525644112E-4,NO
100,79,0.11117354310483224,NO
101,25,1.8057060310581435E-4,NO
102,84,0.26668914362778157,NO
103,34,0.666639910097929,NO
104,33,1.8057060310581435E-4,NO
105,104,0.33337346496508546,NO
106,172,0.4000288933834152,NO
107,70,7.224389539083947E-5,NO
108,140,0.5,NO
109,156,0.2500902853015529,YES
110,142,0.9996389891696751,NO
111,152,2.4073182474723155E-4,NO
112,31,7.224389539083947E-5,NO
113,60,1.2039489525644112E-4,NO
114,60,1.2039489525644112E-4,NO
115,876,0.9992784992784994,NO
116,61,0.5,NO
117,185,0.9992784992784994,NO
118,264,0.9997592681752527,NO
119,43,0.18185997635623274,NO
120,248,0.9998194293968943,YES
121,310,0.9996389891696751,YES
122,199,0.9997592681752527,NO
123,194,7.215007215007215E-4,NO
124,346,0.9992784992784994,YES
125,90,0.999934322868777,NO
126,335,0.9992784992784994,NO
127,372,0.9992784992784994,YES
128,84,0.26668914362778157,YES
129,53,0.28575851393188856,YES
130,148,0.44445336330069035,NO
131,4088,0.9997592681752527,YES
132,860,0.9992784992784994,YES
133,47,0.15792075442999468,NO
134,101,0.5384572635322885,YES
