file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingWriteLacOp.java,org.apache.bookkeeper.client.PendingWriteLacOp,class,12,15,3,12,12,1,0,12,0,0.61666673,0.0,0.0,5,0,1,0,0,4,5,0,0,0,12,1,0,1,0,11,1,0,0,60,2,1,2,0,0,1,0,17,0,13,2,0,0,0,89,0,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,org.apache.bookkeeper.proto.BookkeeperInternalCallbacks$TimedGenericCallback,innerclass,4,4,0,4,3,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,0,0,0,0,4,4,0,3,21,0,0,1,0,0,0,0,4,0,4,1,0,0,0,17,9,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,org.apache.bookkeeper.proto.BookkeeperProtocol$AddResponseOrBuilder,interface,2,2,0,2,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,org.apache.bookkeeper.proto.BookieProtocol$AddResponse,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DirectMemoryUtils.java,org.apache.bookkeeper.util.DirectMemoryUtils,class,2,4,2,2,3,1,0,10,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,19,2,0,0,1,0,3,0,4,0,4,2,0,0,0,48,1,1
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/prometheus-metrics-provider/src/test/java/org/apache/bookkeeper/stats/prometheus/TestPrometheusMetricsProvider.java,org.apache.bookkeeper.stats.prometheus.TestPrometheusMetricsProvider,class,4,4,0,4,2,1,0,10,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,22,0,0,0,0,0,5,6,7,0,7,0,0,0,0,23,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/sasl/SaslClientState.java,org.apache.bookkeeper.sasl.SaslClientState,class,5,7,2,5,18,1,0,21,0,0.52000004,0.0,0.0,5,0,5,0,0,0,5,0,0,0,5,1,0,5,0,0,3,0,3,143,6,0,4,3,2,13,3,17,2,16,3,2,1,0,57,1,5
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,org.apache.bookkeeper.proto.BookkeeperProtocol$ReadLacResponse$Anonymous20,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,org.apache.bookkeeper.stats.twitter.science.CounterImpl,class,2,4,2,2,7,1,0,9,0,0.35714287,0.0,0.0,7,0,6,1,0,0,6,0,0,1,2,0,0,2,0,0,0,0,0,28,1,0,0,0,0,1,2,2,1,2,0,0,0,0,25,1,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,org.apache.bookkeeper.bookie.BookieShell$SimpleTestCmd,innerclass,8,8,0,8,7,2,0,11,8,0.6,0.0,0.0,5,0,1,0,0,4,5,0,0,0,1,0,0,0,0,1,0,0,7,43,4,1,0,0,0,21,9,12,4,11,2,0,0,0,58,0,0
/home/alessandro/ISW2/Projects/ISW2_Metrics_Proj/repos/bookkeeperClone/bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,org.apache.bookkeeper.replication.AutoRecoveryMain$AutoRecoveryDeathWatcher,innerclass,5,5,0,5,6,4,0,6,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,23,0,1,0,1,0,1,0,2,1,2,2,0,0,0,16,10,0
