ID, Size, Predicted, Actual
0,28,0.01,NO
1,28,0.0,NO
2,449,0.31,NO
3,1311,0.41,YES
4,25,0.05555555555555555,NO
5,50,0.0,NO
6,76,0.23,NO
7,38,0.20363131313131314,NO
8,175,0.59,YES
9,326,0.96,YES
10,370,0.82,YES
11,145,0.22,YES
12,85,0.01,NO
13,64,0.0,NO
14,36,0.0,NO
15,36,0.3302338217338218,NO
16,32,0.0,NO
17,26,0.01,NO
18,527,0.86,YES
19,395,0.87,YES
20,213,0.84,YES
21,24,0.31,NO
22,24,0.008,NO
23,27,0.82,YES
24,73,0.71,YES
25,56,0.9,YES
26,30,0.02,YES
27,294,0.39,NO
28,983,0.02,NO
29,252,0.97,YES
30,620,0.99,YES
31,37,0.33,NO
32,35,0.33,NO
33,286,0.0,NO
34,232,0.16,NO
35,203,0.04,NO
36,270,0.06,NO
37,425,1.0,YES
38,244,1.0,YES
39,74,0.0,NO
40,69,0.0,NO
41,247,0.91,YES
42,237,0.93,YES
43,202,0.95,YES
44,99,1.0,YES
45,191,0.62,YES
46,464,0.97,YES
47,95,0.05,YES
48,549,0.96,YES
49,136,0.94,YES
50,40,0.0,NO
51,86,0.0,NO
52,105,0.24,NO
53,79,0.0,NO
54,85,0.0,NO
55,72,0.75,NO
56,105,0.1,NO
57,52,0.04,NO
58,151,0.24,YES
59,264,0.35,NO
60,183,0.52,NO
61,195,0.56,YES
62,76,0.12267063492063493,NO
63,250,0.96,YES
64,237,0.93,YES
65,55,0.01,NO
66,35,0.04424675324675325,NO
67,110,0.23,NO
68,114,0.43,NO
69,71,0.0875,NO
70,54,0.0,NO
71,267,0.34,NO
72,55,0.065,NO
73,46,0.16,NO
74,226,0.52,NO
75,54,0.16,NO
76,266,0.6579999999999999,NO
77,74,0.0,NO
78,359,0.65,NO
79,78,0.045,NO
80,181,0.3,YES
81,57,0.33419841269841266,NO
82,50,0.1,NO
83,243,0.23,NO
84,253,0.51,NO
85,306,0.63,NO
86,139,0.63,NO
87,344,0.1,NO
88,58,0.19844444444444448,NO
89,222,0.87,NO
90,28,0.02,NO
91,55,0.15,NO
92,149,0.82,NO
93,25,0.19283730158730158,NO
94,50,0.08,NO
95,41,0.9,NO
96,101,0.41,NO
97,81,0.295,NO
98,51,0.7,NO
99,135,0.13,NO
100,117,0.08,NO
101,25,0.19283730158730158,NO
102,54,0.17,NO
103,60,0.5188333333333333,NO
104,62,0.5645,NO
105,83,0.04,NO
106,60,0.12,NO
107,63,0.23585714285714285,NO
108,452,0.7625,NO
109,42,0.0175,NO
110,57,0.45,NO
111,156,0.32,NO
112,61,0.209,NO
113,91,0.04,NO
114,93,0.04,NO
115,80,0.19,NO
116,101,0.58,NO
117,59,0.465,NO
118,84,0.28,NO
119,82,0.14,NO
120,132,0.18,NO
121,76,0.0,NO
122,33,0.0,NO
123,430,0.52,YES
124,153,0.43,NO
125,122,0.01,NO
126,75,0.0,NO
127,60,0.07,YES
128,34,0.0,NO
129,39,0.009333333333333332,NO
130,36,0.32215873015873014,NO
131,79,0.0,NO
132,28,0.0,NO
133,438,0.96,YES
134,194,0.87,YES
135,99,0.67,YES
136,55,0.65,NO
137,43,1.0,YES
138,27,0.01,NO
139,25,0.98,YES
140,53,0.98,YES
141,108,0.95,YES
142,103,0.98,YES
143,85,0.0,NO
144,54,0.0,NO
145,78,0.0,NO
146,98,0.01,NO
147,99,0.23,NO
148,79,0.0,NO
149,78,0.0,YES
150,101,0.11,NO
151,177,0.01,NO
152,123,0.0,NO
153,88,0.53,NO
154,51,0.07,NO
155,119,0.59,NO
156,124,0.51,YES
157,169,0.37,NO
