ID, Size, Predicted, Actual
0,45,0.017237217268214883,YES
1,79,0.01703536979152406,YES
2,67,0.01703420622474726,NO
3,45,0.017237217268214883,YES
4,28,0.017589605582446956,NO
5,28,0.017589605582446956,NO
6,564,0.5013408428556387,YES
7,1492,1.0,NO
8,174,0.020086080099263336,NO
9,25,0.01770523972446203,NO
10,39,0.017391726386806007,NO
11,47,0.017237217268214883,NO
12,184,0.020682348115748192,NO
13,30,0.017589605582446956,NO
14,221,0.024290600438537396,NO
15,50,0.017175870125283994,NO
16,101,0.017242318998711557,NO
17,41,0.01730912671248196,NO
18,250,0.02844140772464097,NO
19,227,0.02533699032586278,NO
20,363,0.06743177867776484,NO
21,408,0.10161971920899646,NO
22,145,0.018473203345624155,NO
23,49,0.017175870125283994,NO
24,85,0.01705614855627378,NO
25,64,0.017054206997375587,NO
26,42,0.01730912671248196,NO
27,36,0.017391726386806007,NO
28,37,0.017391726386806007,NO
29,83,0.01705614855627378,NO
30,32,0.01748516362405666,NO
31,26,0.01770523972446203,NO
32,883,0.9999991523459575,YES
33,429,0.12644070623011802,NO
34,213,0.023341815214098963,YES
35,24,0.01770523972446203,NO
36,24,0.01770523972446203,NO
37,27,0.01770523972446203,NO
38,259,0.029907338773804137,NO
39,30,0.017589605582446956,NO
40,428,0.12644070623011802,YES
41,981,0.9999521457386432,YES
42,126,0.017842419279742814,NO
43,562,0.5013408428556387,NO
44,226,0.024801059866453454,NO
45,37,0.017391726386806007,NO
46,35,0.01748516362405666,NO
47,283,0.035250775548374795,NO
48,316,0.04527092366084347,NO
49,204,0.02248266670080944,NO
50,133,0.01798197962623423,NO
51,298,0.03856015292171098,NO
52,336,0.05196357500561047,NO
53,701,0.9344227437418414,NO
54,301,0.039774598994741193,NO
55,76,0.017024795922228372,NO
56,69,0.01703420622474726,NO
57,266,0.031520598161329336,NO
58,253,0.029156827700983424,NO
59,217,0.023804526923556255,NO
60,100,0.017242318998711557,NO
61,191,0.021346720609282308,NO
62,476,0.2177189889384966,NO
63,95,0.01712848560672968,NO
64,551,0.4494708550342546,NO
65,136,0.018133442163209383,NO
66,33,0.01748516362405666,NO
67,551,1.0,YES
68,168,0.019812009865662786,NO
69,113,0.017492725852732743,NO
70,34,0.01748516362405666,NO
71,39,0.017391726386806007,NO
72,36,0.017391726386806007,NO
73,291,0.974097563576076,YES
74,75,0.017024795922228372,NO
75,57,0.01712497639411803,NO
76,124,0.017714507557906257,NO
77,59,0.017084445914145947,NO
78,32,0.01748516362405666,NO
79,25,0.01770523972446203,NO
80,53,0.9440176050654501,YES
81,53,0.01712497639411803,NO
82,88,0.017087168893360944,YES
83,107,0.0173150375815883,NO
84,134,0.018133442163209383,NO
85,169,0.019812009865662786,NO
86,94,0.01712848560672968,NO
87,35,0.01748516362405666,NO
88,695,0.9225243324876792,NO
89,162,0.01930935513926998,NO
90,39,0.017391726386806007,NO
91,79,0.01703536979152406,NO
92,85,0.01705614855627378,NO
93,110,0.017398456924028045,NO
94,133,0.01798197962623423,NO
95,53,0.01712497639411803,NO
96,52,0.017175870125283994,NO
97,217,0.023804526923556255,NO
98,555,0.9988199584643771,YES
99,202,0.9570072774857116,YES
100,215,0.023804526923556255,NO
101,76,0.017024795922228372,NO
102,563,0.5013408428556387,YES
103,257,0.029907338773804137,NO
104,55,0.01712497639411803,NO
