ID, Size, Predicted, Actual
0,28,0.13677184341397278,NO
1,28,0.06791339203096583,NO
2,449,0.6202678710049332,NO
3,1311,1.0,YES
4,25,0.04632555899192559,NO
5,50,0.05040541985211708,NO
6,76,0.08602557316151434,NO
7,38,0.043747790993445404,NO
8,175,0.40612351799861623,YES
9,326,0.9074452142574932,YES
10,370,0.23252693014840972,YES
11,145,0.06088879055838962,YES
12,85,0.05543674606429005,NO
13,64,0.050435564503363395,NO
14,36,0.051118801612506364,NO
15,36,0.04788105210065224,NO
16,32,0.05618906979645955,NO
17,26,0.05036167375053965,NO
18,527,0.9463505557872388,YES
19,395,0.9994222509826144,YES
20,213,0.6566567245810974,YES
21,24,0.04410122845961171,NO
22,24,0.046678122042157266,NO
23,27,0.09448402444531366,YES
24,73,0.2995578262169619,YES
25,56,0.1934820873693542,YES
26,30,0.05365995246786279,YES
27,294,0.15239944203587774,NO
28,983,0.999989554859781,NO
29,252,0.0906281478166737,YES
30,620,0.9334112470169529,YES
31,37,0.06768611618887037,NO
32,35,0.06508443551342687,NO
33,286,0.9905360801398506,NO
34,232,0.26585645396797253,NO
35,203,0.0684798162091132,NO
36,270,0.98573725860361,NO
37,425,0.9999589118011877,YES
38,244,0.9985590325949014,YES
39,74,0.0921214292615916,NO
40,69,0.05185727275363504,NO
41,247,0.9967463636640042,YES
42,237,0.9978356499462235,YES
43,202,0.9935053991756214,YES
44,99,0.1203343431334604,YES
45,191,0.2612593433247275,YES
46,464,0.9980665234639204,YES
47,95,0.046279951155879,YES
48,549,0.8265878571006647,YES
49,136,0.09281617044278234,YES
50,40,0.06124169410210898,NO
51,86,0.054760370718754475,NO
52,105,0.08952338909683175,NO
53,79,0.08676410907284951,NO
54,85,0.059687016844901936,NO
55,72,0.15748383115930417,NO
56,105,0.06897564096374512,NO
57,52,0.05311670559948749,NO
58,151,0.4157609289969732,YES
59,264,0.12400555534043081,NO
60,183,0.06580678461243619,NO
61,195,0.2367316801854879,YES
62,76,0.07005936578321088,NO
63,250,0.9992378178894736,YES
64,237,0.9988861662258639,YES
65,55,0.07308455196375345,NO
66,35,0.054661424703266764,NO
67,110,0.11315720687700732,NO
68,114,0.13531517266257026,NO
69,71,0.13275101212245807,NO
70,54,0.059929097492319984,NO
71,267,0.23718328149358678,NO
72,55,0.05887190710750684,NO
73,46,0.04582112107022327,NO
74,226,0.3231004454293906,NO
75,54,0.07392275901651574,NO
76,266,0.8434662138564936,NO
77,74,0.05061637481604801,NO
78,359,0.6175069037462606,NO
79,78,0.05823836551924892,NO
80,181,0.06169039766129079,YES
81,57,0.04861372987521172,NO
82,50,0.04654173840062422,NO
83,243,0.0875125402360059,NO
84,253,0.7283003873036281,NO
85,306,0.38736689557449794,NO
86,139,0.3438185000269159,NO
87,344,0.2064984747854019,NO
88,58,0.04768522207637948,NO
89,222,0.4270617362581268,NO
90,28,0.05702807294984225,NO
91,55,0.22117587465196928,NO
92,149,0.8677026369138221,NO
93,25,0.049071566320745726,NO
94,50,0.22253560506163475,NO
95,41,0.06544933163208844,NO
96,101,0.06727661928165159,NO
97,81,0.38353907419606453,NO
98,51,0.11549339828790622,NO
99,135,0.46731671619965387,NO
100,117,0.44729725435597595,NO
101,25,0.049071566320745726,NO
102,54,0.08884530098906608,NO
103,60,0.08008025019294612,NO
104,62,0.10845741745500438,NO
105,83,0.3015940140066454,NO
106,60,0.22848441839648514,NO
107,63,0.0578478923859743,NO
108,452,0.8843661276592572,NO
109,42,0.06765114118872466,NO
110,57,0.17234567286808514,NO
111,156,0.9639813928909985,NO
112,61,0.10919380335680927,NO
113,91,0.05220593802783085,NO
114,93,0.34569635957368483,NO
115,80,0.4293119248944693,NO
116,101,0.27989790987134144,NO
117,59,0.09035764889211191,NO
118,84,0.24195629995268383,NO
119,82,0.17848454783943873,NO
120,132,0.5717093994157393,NO
121,76,0.06484707653752782,NO
122,33,0.04288362827920803,NO
123,430,0.4044134414457307,YES
124,153,0.254689504983687,NO
125,122,0.04913934516258414,NO
126,75,0.28378832501381185,NO
127,60,0.37771705050626536,YES
128,34,0.04288362827920803,NO
129,39,0.04295647264587412,NO
130,36,0.04295647264587412,NO
131,79,0.0967155768544366,NO
132,28,0.04571614905994344,NO
133,438,0.40493624550126617,YES
134,194,0.06671085048641935,YES
135,99,0.16123622760087378,YES
136,55,0.11154286239692794,NO
137,43,0.08977207313292249,YES
138,27,0.05085729049727192,NO
139,25,0.04962822937860312,YES
140,53,0.09785733092552402,YES
141,108,0.7360297503405667,YES
142,103,0.6553006355610765,YES
143,85,0.1823451309678784,NO
144,54,0.0642293861354559,NO
145,78,0.18089599072785312,NO
146,98,0.3483071982337261,NO
147,99,0.1457580688268671,NO
148,79,0.05188091705976804,NO
149,78,0.07754913459664343,YES
150,101,0.7026595546134081,NO
151,177,0.11939172136241626,NO
152,123,0.7172375567603043,NO
153,88,0.11420599801105995,NO
154,51,0.06216392416984578,NO
155,119,0.12816420200498604,NO
156,124,0.89870623027874,YES
157,169,0.06230221874951343,NO
