ID, Size, Predicted, Actual
0,40,2.1270142332190133E-5,NO
1,28,1.6820486342677587E-6,NO
2,28,1.6374760472908745E-5,NO
3,449,2.572568042819172E-4,YES
4,1358,1.0,NO
5,25,2.0766668565342327E-5,NO
6,39,1.945618230032546E-5,NO
7,50,2.074373617552302E-5,NO
8,82,1.3638681896391904E-4,NO
9,41,1.231430855887278E-4,NO
10,245,8.940979894114479E-4,NO
11,227,4.124467525134603E-4,NO
12,363,7.733408902437007E-5,NO
13,375,8.314168252669954E-5,YES
14,145,2.1670559187734665E-5,NO
15,49,2.1277313350701194E-5,NO
16,85,1.950198291718006E-5,NO
17,64,1.9406613680722494E-5,NO
18,36,2.056347211731565E-5,NO
19,37,2.0981489872830127E-5,NO
20,92,0.01988760938749826,NO
21,32,2.1053013944315676E-5,NO
22,26,2.097737623389311E-5,NO
23,669,0.994724794255129,YES
24,398,0.9987202996356568,YES
25,206,3.531453062920169E-5,YES
26,24,1.960391622497605E-5,NO
27,24,2.1202783263470964E-5,NO
28,27,5.667346860268635E-6,NO
29,30,1.8707410044439696E-5,NO
30,428,1.7047191963606001E-4,NO
31,972,0.8996011888373345,NO
32,123,3.0424029421921244E-5,NO
33,562,9.778965365407628E-4,NO
34,205,2.507713781339655E-5,NO
35,37,1.0533830917454114E-5,NO
36,35,1.6113683749683188E-5,NO
37,276,6.225504337029585E-8,NO
38,316,1.5361125937985446E-4,NO
39,204,2.507713781339655E-5,NO
40,133,2.711902006289202E-5,NO
41,285,2.0514733367963753E-7,NO
42,336,5.907822598470302E-5,NO
43,464,0.10351335953791455,NO
44,294,0.020444064924601584,NO
45,76,3.229074533833381E-5,NO
46,69,2.023171115156219E-5,NO
47,266,0.041383413009012056,NO
48,247,0.005788754448578604,NO
49,217,0.004239267824754744,NO
50,99,4.093208015361226E-5,NO
51,191,6.658838013989987E-5,NO
52,476,0.12959585234994192,NO
53,95,1.9010549913526586E-5,NO
54,550,0.8433834699561936,YES
55,136,3.29801251285582E-5,NO
56,33,1.8862084580182613E-5,NO
57,479,1.0,YES
58,140,7.104404080452868E-5,NO
59,111,0.11623909663036845,YES
60,34,1.8862084580182613E-5,NO
61,39,1.8790308710991698E-5,NO
62,36,1.8862084580182613E-5,NO
63,202,0.15158482925070393,YES
64,106,3.423572518347756E-5,NO
65,57,3.232458957783929E-5,NO
66,43,3.1187044137675724E-5,NO
67,27,2.1084261286289524E-5,NO
68,25,2.1397926784670694E-5,NO
69,53,3.0305578094385898E-5,NO
70,88,2.1159159540135956E-5,YES
71,107,2.4425463744409543E-5,NO
72,132,1.6646770679038795E-8,NO
73,169,2.20878247190204E-5,NO
74,80,3.1180926345560124E-5,NO
75,29,1.8830759717506245E-5,NO
76,430,8.69820901116044E-4,NO
77,79,2.8463780849289554E-5,NO
78,85,2.1217120727161907E-5,NO
79,110,1.0141801301120524E-4,NO
80,111,1.964563454848087E-5,NO
81,53,3.099978358689139E-5,NO
82,52,2.0064022853843746E-5,NO
83,158,7.31910375542536E-4,NO
84,270,1.6555240910473543E-4,YES
85,183,2.345225788017727E-5,NO
86,215,8.12293798546985E-5,NO
87,76,2.3500782815408557E-5,NO
88,285,0.37745551403130806,YES
89,258,0.17294736176839468,NO
90,55,2.8587456131439984E-5,NO
91,102,3.103192872671337E-5,NO
92,403,0.7427973074007815,YES
93,35,1.674645497125351E-5,NO
94,145,4.774298395762377E-5,YES
95,119,2.5510899686161117E-5,NO
96,71,3.625062282221061E-6,YES
97,75,5.887884672198172E-5,YES
98,69,5.317524866061565E-5,NO
99,80,8.826638977894263E-5,YES
100,63,4.9029133467459016E-5,NO
101,120,4.68406094960013E-4,YES
102,98,2.569783698941078E-4,NO
103,54,2.3387509160504646E-5,NO
104,267,6.828692880229872E-5,NO
105,55,2.2760272668672213E-5,NO
106,46,1.9539525976004135E-5,NO
107,226,1.008236998565487E-4,NO
108,54,2.8378078594772256E-5,NO
109,270,0.0015643265788626186,NO
110,74,2.0082902116174766E-5,NO
111,359,2.994606317476432E-4,NO
112,78,2.0300900673878577E-5,NO
113,180,2.272053270735369E-5,NO
114,57,2.0816580905237384E-5,NO
115,50,1.9493843869883982E-5,NO
116,243,3.0512143090459514E-5,NO
117,254,8.227783334345693E-4,NO
118,306,1.1725803327821827E-4,NO
119,139,6.153522441266984E-5,NO
120,375,8.827714618437416E-5,NO
121,75,2.1010288167831513E-5,NO
122,222,9.008754208994285E-5,NO
123,61,2.8311068088990706E-4,NO
124,98,0.0016547979836300862,NO
125,28,1.8960385910470366E-5,NO
126,55,8.28405152704245E-5,NO
127,194,0.029901594115025337,NO
128,28,2.1315931709097106E-5,NO
129,50,9.673277433141245E-5,NO
130,55,2.1220281840560334E-4,NO
131,118,1.6979272218368348E-4,NO
132,87,3.043231978357407E-4,NO
133,65,3.663293493979932E-4,NO
134,144,8.376842410489259E-4,NO
135,117,2.4132720983781837E-4,NO
136,28,2.1315931709097106E-5,NO
137,57,1.4343118795992903E-5,NO
138,60,2.8151763753543003E-5,NO
139,62,3.583351936964262E-5,NO
140,89,8.200870131245418E-4,NO
141,60,8.276858039445346E-5,NO
142,68,1.346140125113529E-4,NO
143,522,0.0034427752444966386,NO
144,43,1.1528744449949182E-4,NO
145,247,0.0655196108477336,NO
146,35,3.1568686619320625E-5,NO
147,42,2.337794050548093E-5,NO
148,57,6.171623289816464E-5,NO
149,91,0.0011928660969904047,NO
150,61,3.760993595974474E-5,NO
151,92,2.116824246569756E-5,NO
152,93,1.6557295501284821E-4,NO
153,80,2.4329006622910866E-4,NO
154,101,5.175586074723563E-5,NO
155,59,3.0972863412718174E-5,NO
156,84,7.084378707985969E-5,NO
157,82,6.167576689114035E-5,NO
158,132,6.690875943658542E-4,NO
159,143,3.4031147265974046E-5,NO
160,78,1.515179030201639E-4,NO
161,66,1.331154933700604E-4,NO
162,66,1.331154933700604E-4,NO
163,85,7.142411427419598E-5,YES
164,54,2.4529760391183675E-5,NO
165,77,7.283843295047318E-5,NO
166,137,5.275403898288591E-4,NO
167,130,0.0013526770339087352,NO
168,79,2.0300900673878577E-5,NO
169,76,2.4603840948684588E-5,NO
170,81,3.802614623178077E-5,NO
171,98,0.0031623792659885024,NO
172,115,8.611407649838224E-5,NO
173,180,4.9625248338974744E-5,NO
174,118,0.0019119280386392325,NO
175,64,1.9300697466598106E-5,NO
176,95,3.8357281566078625E-5,NO
177,88,3.0889123782518613E-4,NO
178,51,1.4000919055543225E-5,NO
179,120,4.762812317222895E-5,NO
