ID, Size, Predicted, Actual
0,28,0.0,NO
1,28,0.0,NO
2,449,0.42,NO
3,1087,0.99,YES
4,25,0.02,NO
5,50,0.0,NO
6,76,0.01,NO
7,38,0.22998015873015878,NO
8,168,0.06,NO
9,268,1.0,YES
10,371,0.03,YES
11,145,0.03,NO
12,85,0.01,NO
13,64,0.01,NO
14,36,0.01,NO
15,36,0.02,NO
16,39,0.0,NO
17,26,0.01,NO
18,504,0.98,YES
19,357,0.95,YES
20,196,1.0,YES
21,24,0.006,NO
22,27,0.96,YES
23,69,0.96,YES
24,56,0.95,YES
25,26,0.5473809523809523,YES
26,187,0.01,NO
27,983,0.06,NO
28,252,0.97,YES
29,620,0.99,YES
30,37,0.0,NO
31,35,0.0,NO
32,286,0.03,NO
33,232,0.03,NO
34,203,0.03,NO
35,270,0.01,NO
36,425,0.99,YES
37,244,0.99,YES
38,74,0.0,NO
39,69,0.0,NO
40,247,0.94,YES
41,231,0.98,YES
42,202,0.94,YES
43,99,0.99,YES
44,191,1.0,YES
45,447,0.97,YES
46,95,0.94,YES
47,549,0.98,YES
48,136,0.96,YES
49,40,0.0,NO
50,86,0.0,NO
51,90,0.0,NO
52,79,0.0,NO
53,85,0.0,NO
54,59,0.01,NO
55,105,0.04,NO
56,52,0.05,NO
57,157,0.97,YES
58,74,0.0,NO
59,243,0.94,YES
60,227,1.0,YES
61,55,0.01,NO
62,29,0.01,NO
63,111,0.04,NO
64,113,0.02,NO
65,71,0.03,NO
66,54,0.03833333333333334,NO
67,205,0.05,NO
68,121,0.04,NO
69,107,0.04,NO
70,74,0.0,NO
71,55,0.06,NO
72,104,0.1,NO
73,61,0.03,NO
74,148,0.66,NO
75,66,0.03,NO
76,87,0.05,NO
77,85,0.05,NO
78,72,0.035,NO
79,54,0.06,NO
80,60,0.04,NO
81,76,0.01,NO
82,33,0.003333333333333333,NO
83,430,1.0,YES
84,146,0.03,NO
85,125,0.03,NO
86,75,0.0,NO
87,47,0.0,NO
88,34,0.003333333333333333,NO
89,39,0.010833333333333337,NO
90,36,0.4024617604617604,NO
91,79,0.0,NO
92,28,0.0,NO
93,426,0.98,YES
94,212,0.97,YES
95,88,0.95,YES
96,57,0.0,NO
97,43,0.9666666666666667,YES
98,27,0.0,NO
99,25,0.97,YES
100,53,0.95,YES
101,108,0.98,YES
102,102,1.0,YES
103,85,0.01,NO
104,54,0.01,NO
105,78,0.0,NO
106,98,0.01,NO
107,78,0.0,NO
108,77,0.0,NO
109,97,0.02,NO
110,176,0.02,NO
111,123,0.0,NO
112,51,0.01,NO
113,71,0.02,NO
114,94,0.93,YES
