ID, Size, Predicted, Actual
0,45,0.02,NO
1,79,0.0,NO
2,67,0.0,NO
3,45,0.0,NO
4,28,0.0,NO
5,28,0.0,NO
6,564,0.6813333333333333,YES
7,1492,1.0,YES
8,174,0.25,NO
9,25,0.0,NO
10,39,0.0,NO
11,47,0.0,NO
12,184,0.0,NO
13,30,0.07441666666666666,NO
14,221,0.9590000000000001,YES
15,50,0.0,NO
16,101,0.02,NO
17,41,0.0,NO
18,250,0.9033333333333333,YES
19,227,0.0,NO
20,363,0.0,NO
21,408,1.0,YES
22,145,0.16310917977791037,NO
23,49,0.04,NO
24,85,0.0,NO
25,64,0.0,NO
26,42,0.002105263157894737,NO
27,36,0.01,NO
28,37,0.0,NO
29,83,0.0,NO
30,32,0.0,NO
31,26,0.0,NO
32,883,1.0,YES
33,421,0.99,YES
34,213,0.02,NO
35,24,0.0,NO
36,24,0.0,NO
37,27,0.0,NO
38,259,0.99,YES
39,30,0.0,NO
40,428,0.0,NO
41,981,0.68,YES
42,126,0.7412222222222222,YES
43,562,0.0,NO
44,226,0.7476878121878122,YES
45,37,0.01,NO
46,35,0.01,NO
47,283,0.10333333333333332,NO
48,316,0.02,NO
49,204,0.0,NO
50,133,0.0,NO
51,298,0.7213333333333333,YES
52,336,0.0,NO
53,701,1.0,YES
54,301,1.0,YES
55,76,0.0,NO
56,69,0.11374469793454181,YES
57,266,0.0,NO
58,253,0.0,NO
59,217,0.0,NO
60,100,0.996,YES
61,191,0.1670416392584248,NO
62,476,0.0,NO
63,95,0.16071458331829852,NO
64,551,1.0,YES
65,136,0.38425797470092454,NO
66,33,0.0,NO
67,496,1.0,YES
68,156,0.855,YES
69,113,1.0,YES
70,34,0.0,NO
71,39,0.0,NO
72,36,0.11078737659369588,NO
73,288,1.0,YES
74,75,0.04,NO
75,57,0.97,YES
76,124,0.0,NO
77,59,0.0,NO
78,32,0.0,NO
79,25,0.01,NO
80,53,0.06818181818181818,NO
81,53,0.05,NO
82,88,0.0,NO
83,107,0.0,NO
84,134,0.7991904761904762,YES
85,169,0.0,NO
86,94,0.0,NO
87,35,0.0,NO
88,695,0.94,YES
89,162,0.0,NO
90,39,0.0,NO
91,79,0.0,NO
92,85,0.0,NO
93,110,1.0,YES
94,133,0.07,YES
95,53,0.0,NO
96,52,0.0,NO
97,197,0.7525,YES
98,533,1.0,YES
99,183,0.0,NO
100,215,1.0,YES
101,76,0.0,NO
102,563,1.0,YES
103,257,1.0,YES
104,55,0.0,NO
105,102,0.01,NO
106,403,1.0,YES
107,35,0.0,NO
108,145,1.0,YES
109,119,0.0,NO
110,108,0.99,YES
111,91,1.0,YES
112,69,1.0,YES
113,80,1.0,YES
114,63,1.0,YES
115,160,0.99,YES
116,102,0.99,YES
117,54,0.0,NO
118,267,0.0,NO
119,55,0.0,NO
120,46,0.0,NO
121,226,0.0,NO
122,54,0.0,NO
123,270,0.0,NO
124,74,0.0,NO
125,359,0.0,NO
126,78,0.0,NO
127,180,0.0,NO
128,57,0.0,NO
129,50,0.0,NO
130,243,0.0,NO
131,254,0.0,NO
132,306,0.0,NO
133,139,0.0,NO
134,372,0.0,NO
135,75,0.0,NO
136,222,0.0,NO
137,572,0.11,NO
138,38,0.18,NO
139,348,0.0,NO
140,121,0.1738065268065268,NO
141,62,0.47,NO
142,52,0.02,NO
143,158,0.3,NO
144,778,0.27,NO
145,199,0.31,NO
146,115,0.1225,NO
147,52,0.02,NO
148,88,0.015,NO
149,61,0.0,NO
150,98,0.0,NO
151,28,0.0,NO
152,55,0.0,NO
153,195,0.9940000000000001,YES
154,28,0.0025,NO
155,50,1.0,YES
156,55,0.002,NO
157,546,0.41,NO
158,130,0.99,YES
159,87,1.0,YES
160,65,0.01,NO
161,140,0.99,YES
162,134,0.0,NO
163,117,0.0,NO
164,28,0.0,NO
165,57,0.06,NO
166,60,0.15,NO
167,62,0.0,NO
168,89,0.0,NO
169,60,0.0,NO
170,68,0.0,NO
171,522,0.99,YES
172,43,0.0,NO
173,247,0.0,NO
174,35,0.0,NO
175,42,0.0,NO
176,57,0.0,NO
177,125,1.0,YES
178,61,0.0,NO
179,92,0.0,NO
180,92,0.0,NO
181,80,0.0,NO
182,101,0.0,NO
183,59,0.0,NO
184,84,0.0,NO
185,81,0.0,NO
186,173,0.9833333333333333,YES
187,197,0.22184607304460244,NO
188,54,0.13958333333333336,NO
189,94,0.05025,NO
190,69,0.01,NO
191,69,0.21903535353535353,NO
192,62,0.01,NO
193,59,0.10833333333333332,NO
194,85,0.02,NO
195,106,0.05,NO
196,522,0.53,NO
197,76,0.044000000000000004,NO
198,182,0.4416666666666667,NO
199,145,0.18,NO
200,128,0.7074285714285714,YES
201,63,0.09833333333333333,NO
202,159,0.0,NO
203,99,0.9685714285714286,YES
204,73,0.0,NO
205,74,0.0,NO
206,330,0.96,YES
207,81,0.0,NO
208,66,0.0,NO
209,245,0.95,YES
210,91,0.0,NO
211,57,0.0,NO
212,85,0.9180875725581608,YES
213,94,0.0,NO
214,54,0.0,NO
215,75,0.0,NO
216,137,0.0,NO
217,133,1.0,YES
218,79,0.0,NO
219,76,0.0,NO
220,81,0.0,NO
221,99,1.0,YES
222,115,0.0,NO
223,180,0.0,NO
224,118,0.0,NO
225,132,0.0,NO
226,94,0.99,YES
227,88,0.0,NO
228,51,0.0,NO
229,111,1.0,YES
