ID, Size, Predicted, Actual
0,45,0.08094830414683357,NO
1,79,0.0,NO
2,67,0.17639393939393933,NO
3,45,0.08094830414683357,NO
4,28,0.0,NO
5,28,0.0,NO
6,564,1.0,YES
7,1492,1.0,YES
8,174,0.0,NO
9,25,0.0,NO
10,39,0.02906722910239942,NO
11,47,0.089392265586151,NO
12,184,0.0,NO
13,30,0.05681959780944839,NO
14,221,0.0,NO
15,50,0.0,NO
16,101,0.0,NO
17,41,0.08510448615711776,NO
18,250,0.0,NO
19,227,0.1062743735023147,NO
20,363,0.0,NO
21,408,1.0,YES
22,145,0.14613918371204682,NO
23,49,0.0,NO
24,85,0.020863757189707986,NO
25,64,0.0,NO
26,42,0.0,NO
27,36,0.03318289311876848,NO
28,37,0.0,NO
29,83,0.0,NO
30,32,0.0,NO
31,26,0.0,NO
32,883,1.0,YES
33,421,1.0,YES
34,213,0.0,YES
35,24,0.0,NO
36,24,0.0,NO
37,27,0.0,NO
38,259,0.0907142857142857,NO
39,30,0.05681959780944839,NO
40,428,0.09361467552914922,NO
41,981,1.0,YES
42,126,0.74,YES
43,562,0.0,NO
44,226,1.0,YES
45,37,0.0,NO
46,35,0.0,NO
47,283,0.0033333333333333335,NO
48,316,0.0,NO
49,204,0.0,NO
50,133,0.058443923283932074,NO
51,298,1.0,YES
52,336,0.0,NO
53,701,1.0,YES
54,301,0.03366666666666667,NO
55,76,0.0,NO
56,69,1.0,YES
57,266,0.0,NO
58,253,0.0,NO
59,217,0.0,NO
60,100,0.25098809523809523,NO
61,191,0.06521613018904042,NO
62,476,0.0,NO
63,95,0.051692665908223204,NO
64,551,0.023333333333333334,NO
65,136,0.0,NO
66,33,0.0,NO
67,496,1.0,YES
68,156,1.0,YES
69,113,0.024166666666666666,NO
70,34,0.0,NO
71,39,0.02906722910239942,NO
72,36,0.03318289311876848,NO
73,288,0.35,YES
74,75,0.03842083805653769,NO
75,57,0.0,NO
76,124,0.0,NO
77,59,0.0,NO
78,32,0.0,NO
79,25,0.0,NO
80,53,0.03686516745263929,YES
81,53,0.03686516745263929,NO
82,88,0.0,YES
83,107,0.06847609313630984,NO
84,134,0.0,NO
85,169,0.0,NO
86,94,0.04549443545578623,NO
87,35,0.0,NO
88,695,1.0,YES
89,162,0.0,NO
90,39,0.02906722910239942,NO
91,79,0.0,NO
92,85,0.020863757189707986,NO
93,110,0.0,NO
94,122,0.0,YES
95,53,0.03686516745263929,NO
96,52,0.0,NO
97,177,0.0,YES
98,533,0.8685995670995672,NO
99,183,0.0,YES
100,215,0.09145895852513503,NO
101,76,0.0,NO
102,563,0.0,NO
103,257,0.0,NO
104,55,0.018182101233672105,NO
105,102,0.06876005437219934,NO
106,403,0.1147550684609508,NO
107,35,0.0,NO
108,145,0.14613918371204682,NO
109,119,0.0,NO
110,108,0.11941264291264296,NO
111,91,0.0,NO
112,69,0.03481460412994648,NO
113,80,0.03949361124822964,NO
114,63,0.0,NO
115,160,0.0,NO
116,102,0.06876005437219934,NO
117,54,0.020107369895729837,NO
118,267,0.0,NO
119,55,0.018182101233672105,NO
120,46,0.0,NO
121,226,0.0,NO
122,54,0.020107369895729837,NO
123,270,0.0632382124930752,NO
124,74,0.0,NO
125,359,0.0,NO
126,78,0.030843602425976436,NO
127,180,0.0,NO
128,57,0.0,NO
129,50,0.0,NO
130,243,0.08346413159872239,NO
131,254,0.0,NO
132,306,0.0,NO
133,139,0.0,NO
134,372,0.0,NO
135,75,0.03842083805653769,NO
136,222,0.0,NO
137,572,0.0,NO
138,38,0.0,NO
139,348,0.0771111111111111,NO
140,121,0.0,NO
141,62,0.0,NO
142,52,0.0,NO
143,158,0.0,NO
144,778,0.58,NO
145,199,0.0,NO
146,115,0.0,NO
147,52,0.0,NO
148,88,0.0,NO
149,61,0.0,NO
150,98,0.03849848138481231,NO
151,28,0.0,NO
152,55,0.018182101233672105,NO
153,195,0.0,NO
154,28,0.0,NO
155,50,0.0,NO
156,55,0.018182101233672105,NO
