ID, Size, Predicted, Actual
0,28,0.0,NO
1,28,0.0,NO
2,387,0.38,NO
3,1087,0.13,YES
4,25,0.0,NO
5,50,0.34,NO
6,76,0.0,NO
7,38,0.8435963203463204,NO
8,168,0.98,NO
9,267,0.62,YES
10,374,0.9,NO
11,145,0.6633333333333333,NO
12,85,0.6134880952380953,NO
13,64,0.33,NO
14,36,0.6706312576312576,NO
15,36,0.6706312576312576,NO
16,36,0.6706312576312576,NO
17,26,0.0,NO
18,491,0.02,YES
19,354,0.91,YES
20,196,0.34,YES
21,24,0.0,NO
22,27,0.0,YES
23,55,0.5388333333333333,NO
24,54,0.02666666666666666,NO
25,26,0.0,YES
26,187,0.89,NO
27,983,0.13,NO
28,252,0.63,YES
29,620,0.97,YES
30,37,0.06817307692307692,NO
31,35,0.1737489177489178,NO
32,286,0.995,NO
33,232,0.69,NO
34,203,0.01,NO
35,270,0.62,NO
36,425,0.92,YES
37,244,0.86,YES
38,74,0.0,NO
39,69,0.0,NO
40,228,0.01,YES
41,231,0.03,YES
42,202,0.01,YES
43,99,0.37,YES
44,191,0.89,YES
45,447,0.99,YES
46,95,0.0,YES
47,549,0.11,YES
48,136,0.01,YES
49,40,0.21942819680319683,NO
50,86,0.005,NO
51,90,0.0,NO
52,79,0.2046666666666666,NO
53,85,0.6134880952380953,NO
54,59,0.035,NO
55,112,0.01,NO
56,52,0.29,NO
57,157,0.9741666666666667,NO
58,74,0.0,NO
59,230,0.01,NO
60,211,0.03,NO
61,55,0.5388333333333333,NO
62,29,0.22,NO
63,111,0.01,NO
64,98,0.3,NO
65,43,0.0,NO
66,54,0.02666666666666666,NO
67,205,0.61,NO
68,121,0.06,NO
69,107,0.01,NO
70,74,0.0,NO
71,76,0.0,NO
72,412,0.03,NO
73,146,0.7077857142857142,NO
74,125,0.02,NO
75,75,0.0,NO
76,47,1.0,NO
77,34,0.030555555555555558,NO
78,39,0.5675207798737212,NO
79,36,0.6706312576312576,NO
80,79,0.2046666666666666,NO
81,28,0.0,NO
82,422,0.75,YES
83,211,0.03,YES
84,88,0.0,YES
85,57,0.105,NO
86,43,0.0,YES
87,27,0.0,NO
88,25,0.0,YES
89,53,0.88,YES
90,105,0.15,NO
91,107,0.01,NO
92,85,0.6134880952380953,NO
93,54,0.02666666666666666,NO
94,78,0.0,NO
95,98,0.3,NO
96,78,0.0,NO
97,77,0.0,NO
98,97,0.12,NO
99,176,0.5196666666666667,NO
100,123,0.02,NO
101,51,0.29,NO
102,71,0.02,NO
103,92,0.0,NO
