ID, Size, Predicted, Actual
0,28,0.03,NO
1,28,0.0,NO
2,449,0.08,NO
3,1324,0.77,YES
4,25,0.01,NO
5,50,0.0,NO
6,76,0.05,NO
7,38,0.18112698412698414,NO
8,178,0.8093571428571429,YES
9,326,0.98,YES
10,370,0.94,YES
11,145,0.34308946608946606,YES
12,49,0.04,NO
13,85,0.0,NO
14,64,0.0,NO
15,36,0.3782465589965589,NO
16,36,0.07264285714285713,NO
17,32,0.14,NO
18,26,0.01,NO
19,543,0.99,YES
20,395,0.9616666666666667,YES
21,209,1.0,YES
22,24,0.06,NO
23,24,0.0,NO
24,27,0.98,YES
25,73,0.81,YES
26,56,0.95,YES
27,30,0.31,YES
28,294,0.12,NO
29,983,0.02,NO
30,262,0.97,YES
31,626,1.0,YES
32,37,0.06,NO
33,35,0.04,NO
34,286,0.02,NO
35,232,0.1,NO
36,203,0.0,NO
37,286,0.04,NO
38,425,1.0,YES
39,249,1.0,YES
40,74,0.0,NO
41,69,0.0,NO
42,247,0.78,YES
43,237,1.0,YES
44,214,0.69,YES
45,99,1.0,YES
46,191,0.8028333333333333,YES
47,464,0.97,YES
48,95,0.58,YES
49,549,1.0,YES
50,136,1.0,YES
51,40,0.0,NO
52,86,0.0,NO
53,105,0.01,NO
54,79,0.01,NO
55,85,0.0,NO
56,72,0.26,NO
57,105,0.03,NO
58,52,0.01,NO
59,151,0.76,YES
60,264,0.05,NO
61,183,0.28,NO
62,195,0.88,YES
63,76,0.013333333333333334,NO
64,250,0.98,YES
65,237,0.99,YES
66,55,0.0,NO
67,102,0.04,NO
68,389,0.09,NO
69,35,0.0,NO
70,130,0.4525,NO
71,114,0.04,NO
72,71,0.0,NO
73,54,0.0,NO
74,267,0.14,NO
75,55,0.07,NO
76,46,0.08,NO
77,226,0.16,NO
78,54,0.0,NO
79,266,0.31,NO
80,74,0.0,NO
81,359,0.18,NO
82,78,0.0,NO
83,181,0.91,YES
84,57,0.02133333333333333,NO
85,50,0.01,NO
86,243,0.17,NO
87,253,0.22,NO
88,306,0.11,NO
89,139,0.135,NO
90,344,0.02,NO
91,58,0.0,NO
92,222,0.2725,NO
93,28,0.0,NO
94,55,0.03,NO
95,154,0.655,NO
96,25,0.081,NO
97,50,0.14,NO
98,41,0.39,NO
99,101,0.04,NO
100,84,0.31,NO
101,51,0.28,NO
102,135,0.15,NO
103,117,0.0,NO
104,25,0.081,NO
105,54,0.01,NO
106,60,0.03666666666666667,NO
107,62,0.15,NO
108,83,0.01,NO
109,60,0.0,NO
110,63,0.04,NO
111,452,0.33,NO
112,43,0.46333333333333326,NO
113,247,0.73,NO
114,35,0.872,NO
115,42,0.0,NO
116,57,0.07,NO
117,156,0.19,NO
118,61,0.03,NO
119,91,0.012,NO
120,93,0.0,NO
121,80,0.02,NO
122,101,0.29,NO
123,59,0.015,NO
124,84,0.1,NO
125,82,0.03,NO
126,132,0.03,NO
127,76,0.003333333333333333,NO
128,33,0.0,NO
129,430,0.86,YES
130,153,0.228,NO
131,122,0.03,NO
132,75,0.02,NO
133,60,0.7093571428571428,YES
134,34,0.0,NO
135,39,0.0,NO
136,36,0.27537046287046285,NO
137,79,0.0,NO
138,28,0.0,NO
139,438,0.96,YES
140,194,0.9,YES
141,99,0.91,YES
142,55,0.28,NO
143,43,1.0,YES
144,27,0.0,NO
145,25,0.99,YES
146,53,1.0,YES
147,108,0.92,YES
148,103,0.98,YES
149,85,0.0,NO
150,54,0.0,NO
151,79,0.04,NO
152,98,0.0,NO
153,99,0.08,NO
154,79,0.0,NO
155,78,0.4681666666666667,YES
156,101,0.04,NO
157,177,0.0,NO
158,123,0.0,NO
159,88,0.24,NO
160,51,0.0,NO
161,119,0.2,NO
162,132,0.77,YES
163,169,0.205,NO
