ID, Size, Predicted, Actual
0,28,0.0,NO
1,28,0.01,NO
2,387,0.42,NO
3,1087,0.98,YES
4,25,0.02,NO
5,50,0.16,NO
6,76,0.29,NO
7,38,0.87,NO
8,168,0.85,NO
9,267,0.93,YES
10,374,0.85,NO
11,145,0.33,NO
12,85,0.42,NO
13,64,0.23,NO
14,36,0.5,NO
15,36,0.71,NO
16,36,0.01,NO
17,26,0.01,NO
18,491,0.385,YES
19,354,0.7,YES
20,196,0.74,YES
21,24,0.01,NO
22,27,0.0,YES
23,55,0.48,NO
24,54,0.47,NO
25,26,0.0,YES
26,187,0.43,NO
27,983,0.98,NO
28,252,0.19,YES
29,620,0.94,YES
30,37,0.0,NO
31,35,0.0,NO
32,286,0.88,NO
33,232,0.51,NO
34,203,0.85,NO
35,270,0.54,NO
36,425,0.48,YES
37,244,0.9,YES
38,74,0.05,NO
39,69,0.06,NO
40,228,0.24,YES
41,231,0.37,YES
42,202,0.11,YES
43,99,0.87,YES
44,191,0.91,YES
45,447,0.4,YES
46,95,0.06,YES
47,549,0.64,YES
48,136,0.12,YES
49,40,0.01,NO
50,86,0.02,NO
51,90,0.0,NO
52,79,0.1,NO
53,85,0.05,NO
54,59,0.36,NO
55,112,0.14,NO
56,52,0.9,NO
57,157,0.13,NO
58,74,0.06,NO
59,230,0.11,NO
60,211,0.05,NO
61,55,0.29,NO
62,29,0.05,NO
63,111,0.4,NO
64,98,0.04,NO
65,43,0.04,NO
66,54,0.28,NO
67,205,0.46,NO
68,121,0.49,NO
69,107,0.42,NO
70,74,0.21,NO
71,76,0.27,NO
72,412,0.79,NO
73,146,0.8,NO
74,125,0.43,NO
75,75,0.41,NO
76,47,0.57,NO
77,34,0.73,NO
78,39,0.81,NO
79,36,0.91,NO
80,79,0.01,NO
81,28,0.0,NO
82,422,0.42,YES
83,211,0.65,YES
84,88,0.47,YES
85,57,0.58,NO
86,43,0.22,YES
87,27,0.02666666666666666,NO
88,25,0.08,YES
89,53,0.16,YES
90,105,0.33,NO
91,107,0.34,NO
92,85,0.5,NO
93,54,0.55,NO
94,78,0.43,NO
95,98,0.22,NO
96,78,0.07,NO
97,77,0.08,NO
98,97,0.3,NO
99,176,0.61,NO
100,123,0.2,NO
101,51,0.08,NO
102,71,0.58,NO
103,92,0.02,NO
